ccid,r-time,r-time-decode,r-sts,r-val,r-spcl-val,gps-act,header,sim-operator,buffer,log-byte,driver_license_full,car_v,gsm_csq,gps-hdop,sattel,gps_speed,acc-on,ovr-spd,SOS-on,m-batt-low,m-batt-zro,turn-right,turn-left,crash-off,HA-off,HD-off,HC-off,gps-dist,lat,long,heading,imei,dvice-s/n,fw_ver,fuel-typ,fuel-lv,temper01,temper02
8966052503402407997F,21/12/2025 21:13,13:29.5,30,48682,63351,A,7E,D,0,,,28200,24,55,33,63,1,0,0,0,0,0,0,1,1,1,1,14390.2,13.89782,101.602925,91,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 21:13,13:27.0,30,48682,63349,A,7E,D,1,,,28300,24,3,30,63,1,0,0,0,0,0,0,1,1,1,1,14390.2,13.897826,101.602431,89,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 21:12,13:27.9,30,48682,63324,A,undefined,D,0,,,28300,23,55,33,61,1,0,0,0,0,0,0,1,1,1,1,14390.2,13.897906,101.598033,91,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 21:12,12:29.4,30,48682,63297,A,7E,D,0,,,28200,23,55,33,61,1,0,0,0,0,0,0,1,1,1,1,14389.4,13.898028,101.59308,90,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 21:11,11:59.7,30,48682,63270,A,7E,D,0,,,28300,27,55,33,52,1,0,0,0,0,0,0,1,1,1,1,14389.4,13.89806,101.588816,85,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 21:11,11:44.3,30,48682,63256,A,7E,D,0,,,28200,31,55,33,39,1,0,0,0,0,0,0,1,1,1,1,14389.4,13.897781,101.586995,76,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 21:11,11:25.8,30,48682,63239,A,7E,D,0,,,28200,31,56,32,39,1,0,0,0,0,0,0,1,1,1,1,14388.7,13.897191,101.585265,66,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 21:11,11:05.8,30,48682,63221,A,7E,D,0,,,28200,31,55,33,46,1,0,0,0,0,0,0,1,1,1,1,14388.7,13.896043,101.583233,56,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 21:10,10:35.5,30,48682,63194,A,7E,D,0,,,28300,31,55,33,35,1,0,0,0,0,0,0,1,1,1,1,14388.7,13.89437,101.58066,56,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 21:10,10:05.6,30,48682,63166,A,7E,D,0,,,28200,31,56,32,61,1,0,0,0,0,0,0,1,1,1,1,14387.8,13.892331,101.577561,56,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 21:09,09:36.6,30,48682,63139,A,7E,D,0,,,28200,30,55,32,65,1,0,0,0,0,0,0,1,1,1,1,14387.8,13.889781,101.573461,56,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 21:09,09:05.8,30,48682,63112,A,7E,D,0,,,28200,31,55,32,63,1,0,0,0,0,0,0,1,1,1,1,14386.7,13.887095,101.569331,57,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 21:08,08:47.6,30,48682,63095,A,7E,D,0,,,28200,31,55,32,65,1,0,0,0,0,0,0,1,1,1,1,14386.7,13.885435,101.566921,48,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,511,0,0
8966052503402407997F,21/12/2025 21:08,08:36.8,30,48682,63085,A,7E,D,0,,,28200,31,54,33,67,1,0,0,0,0,0,0,1,1,1,1,14386.7,13.884123,101.565608,39,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,511,0,0
8966052503402407997F,21/12/2025 21:08,08:27.3,30,48682,63077,A,7E,D,0,,,28200,31,54,33,69,1,0,0,0,0,0,0,1,1,1,1,14385.5,13.882861,101.564696,30,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,511,0,0
8966052503402407997F,21/12/2025 21:08,08:18.0,30,48682,63068,A,7E,D,1,,,28200,31,54,33,69,1,0,0,0,0,0,0,1,1,1,1,14385.5,13.881326,101.563931,21,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,510,0,0
8966052503402407997F,21/12/2025 21:07,08:18.9,30,48682,63041,A,undefined,D,0,,,28200,31,56,31,65,1,0,0,0,0,0,0,1,1,1,1,14385.5,13.876435,101.562316,17,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,511,0,0
8966052503402407997F,21/12/2025 21:07,07:18.8,30,48682,63015,A,7E,D,0,,,28300,31,48,34,65,1,0,0,0,0,0,0,1,1,1,1,14384.5,13.871836,101.560835,17,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 21:07,07:17.7,30,48682,63014,A,7E,D,0,,,28200,31,48,34,65,1,0,0,0,0,0,0,1,1,1,1,14384.5,13.871678,101.560783,18,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 21:07,07:07.6,30,48682,63005,A,7E,D,0,,,28200,31,55,32,65,1,0,0,0,0,0,0,1,1,1,1,14384.5,13.870156,101.560115,27,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 21:06,06:49.5,30,48682,62988,A,7E,D,0,,,28200,31,55,32,63,1,0,0,0,0,0,0,1,1,1,1,14384.5,13.867571,101.55831,36,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 21:06,06:19.6,30,48682,62961,A,7E,D,0,,,28200,31,54,33,63,1,0,0,0,0,0,0,1,1,1,1,14383.4,13.863675,101.555571,28,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 21:06,06:13.9,30,48682,62956,A,7E,D,1,,,28200,31,54,33,61,1,0,0,0,0,0,0,1,1,1,1,14383.4,13.862816,101.555166,21,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 21:06,06:15.0,30,48682,62954,A,undefined,D,0,,,28200,31,54,33,61,1,0,0,0,0,0,0,1,1,1,1,14383.4,13.86252,101.555051,19,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 21:06,06:00.6,30,48682,62944,A,7E,D,1,,,28200,31,54,33,65,1,0,0,0,0,0,0,1,1,1,1,14383.4,13.860805,101.554593,10,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 21:05,06:00.9,30,48682,62935,A,undefined,D,0,,,28200,31,54,33,67,1,0,0,0,0,0,0,1,1,1,1,14383.4,13.859175,101.554425,1,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 21:05,05:20.6,30,48682,62908,A,7E,D,0,,,28200,31,53,33,65,1,0,0,0,0,0,0,1,1,1,1,14382.3,13.854235,101.554265,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 21:04,04:50.4,30,48682,62880,A,7E,D,0,,,28200,31,53,33,63,1,0,0,0,0,0,0,1,1,1,1,14382.3,13.849355,101.554236,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 21:04,04:20.6,30,48682,62853,A,7E,D,1,,,28200,28,52,34,63,1,0,0,0,0,0,0,1,1,1,1,14381.3,13.844566,101.554175,2,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 21:04,04:21.0,30,48682,62845,A,undefined,D,0,,,28200,28,52,34,63,1,0,0,0,0,0,0,1,1,1,1,14381.3,13.843135,101.55398,11,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 21:03,03:59.6,30,48682,62834,A,7E,D,0,,,28200,28,52,34,61,1,0,0,0,0,0,0,1,1,1,1,14381.3,13.841336,101.553433,20,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 21:03,03:30.0,30,48682,62807,A,7E,D,1,,,28200,31,53,33,63,1,0,0,0,0,0,0,1,1,1,1,14381.3,13.836943,101.551768,20,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 21:02,03:34.9,30,48682,62780,A,undefined,D,0,,,28300,31,53,33,61,1,0,0,0,0,0,0,1,1,1,1,14380.3,13.832475,101.550075,20,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,511,0,0
8966052503402407997F,21/12/2025 21:02,02:29.9,30,48682,62752,A,7E,D,0,,,28200,31,53,33,61,1,0,0,0,0,0,0,1,1,1,1,14380.3,13.82803,101.54839,19,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 21:02,02:11.8,30,48682,62736,A,7E,D,0,,,28300,31,53,33,63,1,0,0,0,0,0,0,1,1,1,1,14379.2,13.8254,101.547398,20,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 21:01,02:00.0,30,48682,62725,A,7E,D,0,,,28200,31,53,33,63,1,0,0,0,0,0,0,1,1,1,1,14379.2,13.823595,101.546716,20,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 21:01,01:48.8,30,48682,62715,A,7E,D,0,,,28300,28,53,33,65,1,0,0,0,0,0,0,1,1,1,1,14379.2,13.821885,101.546198,11,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 21:01,01:28.8,30,48682,62697,A,7E,D,0,,,28200,28,52,34,63,1,0,0,0,0,0,0,1,1,1,1,14379.2,13.818593,101.545913,2,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,511,0,0
8966052503402407997F,21/12/2025 21:00,00:58.7,30,48682,62670,A,7E,D,0,,,28200,31,52,34,63,1,0,0,0,0,0,0,1,1,1,1,14378.2,13.813741,101.545695,2,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 21:00,00:28.5,30,48682,62643,A,7E,D,0,,,28200,31,52,34,61,1,0,0,0,0,0,0,1,1,1,1,14378.2,13.808926,101.545461,2,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:59,59:58.8,30,48682,62615,A,7E,D,0,,,28200,31,52,34,65,1,0,0,0,0,0,0,1,1,1,1,14377.1,13.804046,101.545248,1,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:59,59:38.4,30,48682,62597,A,7E,D,1,,,28300,31,53,34,65,1,0,0,0,0,0,0,1,1,1,1,14377.1,13.800746,101.545128,0,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:59,59:39.0,30,48682,62588,A,undefined,D,0,,,28200,31,53,34,65,1,0,0,0,0,0,0,1,1,1,1,14377.1,13.799085,101.545058,5,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:59,59:19.6,30,48682,62580,A,7E,D,0,,,28200,29,53,34,65,1,0,0,0,0,0,0,1,1,1,1,14376,13.797641,101.544798,14,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:59,59:10.7,30,48682,62572,A,7E,D,1,,,28300,29,55,33,61,1,0,0,0,0,0,0,1,1,1,1,14376,13.796301,101.544296,24,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:59,59:11.9,30,48682,62565,A,undefined,D,0,,,28200,29,55,33,65,1,0,0,0,0,0,0,1,1,1,1,14376,13.795191,101.543673,33,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:58,58:35.5,30,48682,62540,A,7E,D,0,,,28200,31,53,34,65,1,0,0,0,0,0,0,1,1,1,1,14376,13.791646,101.540963,43,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,511,0,0
8966052503402407997F,21/12/2025 20:58,58:27.3,30,48682,62533,A,7E,D,1,,,28200,31,53,34,63,1,0,0,0,0,0,0,1,1,1,1,14376,13.79079,101.53999,52,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,511,0,0
8966052503402407997F,21/12/2025 20:58,58:28.0,30,48682,62525,A,undefined,D,0,,,28200,31,53,34,63,1,0,0,0,0,0,0,1,1,1,1,14375,13.790013,101.538755,61,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:58,58:10.3,30,48682,62517,A,7E,D,0,,,28200,31,53,34,61,1,0,0,0,0,0,0,1,1,1,1,14375,13.789441,101.537428,68,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:57,57:48.7,30,48682,62497,A,7E,D,1,,,28200,31,55,33,63,1,0,0,0,0,0,0,1,1,1,1,14375,13.788243,101.534265,67,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:57,57:30.2,30,48682,62481,A,7E,D,0,,,28300,31,55,33,65,1,0,0,0,0,0,0,1,1,1,1,14375,13.787095,101.53139,66,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:57,57:18.8,30,48682,62470,A,7E,D,0,,,28200,31,56,32,65,1,0,0,0,0,0,0,1,1,1,1,14373.9,13.786376,101.529676,64,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:57,57:48.9,30,48682,62464,A,undefined,D,0,,,28200,31,56,32,67,1,0,0,0,0,0,0,1,1,1,1,14373.9,13.7858,101.528638,55,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:57,57:04.5,30,48682,62457,A,7E,D,0,,,28200,31,54,32,67,1,0,0,0,0,0,0,1,1,1,1,14373.9,13.78506,101.527698,46,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:56,56:56.7,30,48682,62450,A,7E,D,1,,,28300,31,53,33,69,1,0,0,0,0,0,0,1,1,1,1,14373.9,13.784038,101.526761,37,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:56,56:57.9,30,48682,62445,A,undefined,D,0,,,28200,31,53,34,67,1,0,0,0,0,0,0,1,1,1,1,14373.9,13.783183,101.52618,30,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:56,57:20.0,30,48682,62444,A,undefined,D,0,,,28300,31,53,34,65,1,0,0,0,0,0,0,1,1,1,1,14373.9,13.783038,101.526096,28,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:56,56:27.6,30,48682,62424,A,7E,D,0,,,28200,31,53,34,63,1,0,0,0,0,0,0,1,1,1,1,14373.9,13.779713,101.524858,18,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:55,55:57.4,30,48682,62397,A,7E,D,0,,,28200,31,52,34,57,1,0,0,0,0,0,0,1,1,1,1,14372.9,13.77523,101.523376,17,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:55,55:40.3,30,48682,62381,A,7E,D,0,,,28200,31,53,33,57,1,0,0,0,0,0,0,1,1,1,1,14372.9,13.772778,101.522578,17,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:55,55:27.8,30,48682,62369,A,7E,D,0,,,28300,31,52,34,59,1,0,0,0,0,0,0,1,1,1,1,14372.9,13.77108,101.521938,24,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:55,55:15.6,30,48682,62359,A,7E,D,0,,,28300,31,55,33,57,1,0,0,0,0,0,0,1,1,1,1,14371.9,13.769513,101.52101,33,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:54,54:45.3,30,48682,62331,A,7E,D,1,,,28200,31,52,34,59,1,0,0,0,0,0,0,1,1,1,1,14371.9,13.765826,101.518246,36,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:54,54:45.9,30,48682,62324,A,undefined,D,0,,,28300,31,53,33,59,1,0,0,0,0,0,0,1,1,1,1,14371.9,13.764895,101.51747,42,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:54,54:32.4,30,48682,62319,A,7E,D,0,,,28300,31,52,34,61,1,0,0,0,0,0,0,1,1,1,1,14371.9,13.764343,101.516921,45,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:54,54:22.5,30,48682,62310,A,7E,D,0,,,28200,31,52,34,63,1,0,0,0,0,0,0,1,1,1,1,14371.9,13.763335,101.515686,54,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:54,54:10.5,30,48682,62300,A,7E,D,1,,,28300,31,52,34,63,1,0,0,0,0,0,0,1,1,1,1,14370.9,13.762383,101.514016,63,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:53,53:40.7,30,48682,62272,A,7E,D,0,,,28200,31,52,34,61,1,0,0,0,0,0,0,1,1,1,1,14370.9,13.760245,101.509766,56,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:53,54:10.9,30,48682,62268,A,undefined,D,0,,,28200,31,52,34,63,1,0,0,0,0,0,0,1,1,1,1,14370.9,13.759785,101.509113,50,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:53,53:15.6,30,48682,62250,A,7E,D,0,,,28200,31,52,34,61,1,0,0,0,0,0,0,1,1,1,1,14369.9,13.757635,101.506785,47,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:53,53:06.2,30,48682,62241,A,7E,D,0,,,28200,31,52,34,63,1,0,0,0,0,0,0,1,1,1,1,14369.9,13.756531,101.5056,45,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:52,52:45.8,30,48682,62222,A,7E,D,0,,,28200,22,52,34,61,1,0,0,0,0,0,0,1,1,1,1,14369.9,13.754428,101.503261,52,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,511,0,0
8966052503402407997F,21/12/2025 20:52,52:35.7,30,48682,62213,A,7E,D,0,,,28200,22,52,34,61,1,0,0,0,0,0,0,1,1,1,1,14369.9,13.753603,101.501956,61,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:52,52:32.1,30,48682,62210,A,7E,D,0,,,28200,22,53,33,61,1,0,0,0,0,0,0,1,1,1,1,14369.9,13.753321,101.501395,64,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:52,52:07.8,30,48682,62188,A,7E,D,0,,,28200,27,54,32,59,1,0,0,0,0,0,0,1,1,1,1,14368.9,13.75217,101.497801,70,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:51,51:56.8,30,48682,62178,A,7E,D,0,,,28200,27,53,33,63,1,0,0,0,0,0,0,1,1,1,1,14368.9,13.751483,101.49619,61,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:51,51:55.4,30,48682,62177,A,7E,D,0,,,28200,27,53,33,63,1,0,0,0,0,0,0,1,1,1,1,14368.9,13.751406,101.496045,61,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:51,51:47.7,30,48682,62170,A,7E,D,1,,,28200,27,53,33,63,1,0,0,0,0,0,0,1,1,1,1,14368.9,13.750691,101.494955,51,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:51,51:48.0,30,48682,62144,A,undefined,D,0,,,28200,31,57,32,65,1,0,0,0,0,0,0,1,1,1,1,14367.9,13.747521,101.49181,42,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:51,51:08.5,30,48682,62134,A,7E,D,0,,,28200,31,3,31,59,1,0,0,0,0,0,0,1,1,1,1,14367.9,13.746376,101.490405,52,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:51,51:05.6,30,48682,62132,A,7E,D,0,,,28200,31,3,31,56,1,0,0,0,0,0,0,1,1,1,1,14367.9,13.746076,101.490071,41,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:51,51:02.7,30,48682,62129,A,7E,D,0,,,28200,31,57,32,56,1,0,0,0,0,0,0,1,1,1,1,14367.9,13.74573,101.48983,28,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:50,50:53.7,30,48682,62121,A,7E,D,0,,,28200,31,3,31,56,1,0,0,0,0,0,0,1,1,1,1,14367.9,13.744535,101.489506,17,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:50,50:51.4,30,48682,62119,A,7E,D,1,,,28200,26,3,31,56,1,0,0,0,0,0,0,1,1,1,1,14367.9,13.74428,101.489405,27,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:50,50:51.9,30,48682,62104,A,undefined,D,0,,,28300,26,3,31,59,1,0,0,0,0,0,0,1,1,1,1,14367.9,13.742378,101.487913,36,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:50,50:33.7,30,48682,62103,A,7E,D,0,,,28200,26,3,31,59,1,0,0,0,0,0,0,1,1,1,1,14367.9,13.742136,101.487725,38,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:50,50:03.7,30,48682,62075,A,7E,D,0,,,28200,26,57,32,59,1,0,0,0,0,0,0,1,1,1,1,14366.8,13.738563,101.48476,40,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:49,49:33.5,30,48682,62048,A,7E,D,0,,,28200,30,57,32,67,1,0,0,0,0,0,0,1,1,1,1,14366.8,13.734898,101.481706,39,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:49,49:07.0,30,48682,62024,A,7E,D,0,,,28200,30,55,33,63,1,0,0,0,0,0,0,1,1,1,1,14365.8,13.731483,101.478843,40,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:49,49:03.8,30,48682,62021,A,7E,D,0,,,28200,30,57,32,63,1,0,0,0,0,0,0,1,1,1,1,14365.8,13.73111,101.478531,39,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:48,48:33.5,30,48682,61994,A,7E,D,1,,,28200,29,55,33,65,1,0,0,0,0,0,0,1,1,1,1,14365.8,13.72733,101.47541,38,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:48,48:33.9,30,48682,61969,A,undefined,D,0,,,28200,31,55,33,61,1,0,0,0,0,0,0,1,1,1,1,14364.8,13.723851,101.472535,38,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:48,48:33.9,30,48682,61966,A,undefined,D,0,,,28200,31,57,32,61,1,0,0,0,0,0,0,1,1,1,1,14364.8,13.723605,101.472336,38,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:47,47:33.7,30,48682,61939,A,7E,D,1,,,28200,29,55,33,63,1,0,0,0,0,0,0,1,1,1,1,14364.8,13.71984,101.469198,42,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:47,47:33.9,30,48682,61928,A,undefined,D,0,,,28200,29,55,33,63,1,0,0,0,0,0,0,1,1,1,1,14364.8,13.718528,101.46775,51,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:47,47:07.7,30,48682,61916,A,7E,D,1,,,28200,29,56,32,61,1,0,0,0,0,0,0,1,1,1,1,14363.8,13.717303,101.465866,60,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
8966052503402407997F,21/12/2025 20:46,21/12/2025 20:47,30,48682,61891,A,undefined,D,0,,,28200,30,56,32,59,1,0,0,0,0,0,0,1,1,1,1,14363.8,13.71571,101.461916,69,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:46,46:11.7,30,48682,61865,A,7E,D,0,,,28200,23,55,33,63,1,0,0,0,0,0,0,1,1,1,1,14362.7,13.714135,101.457638,69,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:46,46:10.6,30,48682,61864,A,7E,D,0,,,28200,23,56,32,63,1,0,0,0,0,0,0,1,1,1,1,14362.7,13.714078,101.457485,69,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:45,45:41.1,30,48682,61837,A,7E,D,1,,,28200,23,56,32,63,1,0,0,0,0,0,0,1,1,1,1,14362.7,13.712391,101.452898,69,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,511,0,0
8966052503402407997F,21/12/2025 20:45,45:42.9,30,48682,61809,A,undefined,D,0,,,28200,29,3,32,61,1,0,0,0,0,0,0,1,1,1,1,14361.7,13.710703,101.448295,68,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,511,0,0
8966052503402407997F,21/12/2025 20:44,44:40.4,30,48682,61782,A,7E,D,0,,,28200,20,55,33,63,1,0,0,0,0,0,0,1,1,1,1,14361.7,13.708966,101.44356,69,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,512,0,0
8966052503402407997F,21/12/2025 20:44,44:10.9,30,48682,61755,A,7E,D,0,,,28200,31,55,33,63,1,0,0,0,0,0,0,1,1,1,1,14360.6,13.707175,101.439251,61,8.68291E+14,55000145735,BSJ-EZ-FW:1.0,1,513,0,0
